domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily,sweep_axis,param_label,smoothing_window,persistence_m,persistence_n,escalation_delay_min,warmup_variant
leo_ntn,leo_hidden_in_rain,14,UT00,rf_subsystem,False,-155.0,155.0,0.0,9.0,76.0,40,99,True,True,False,False,175.0,155.0,155.0,0.0,6.0,157.0,162.0,,,-155.0,-155.0,2.0,2.0,157.0,0.0,635,40,10,1716,0.9407407407407408,0.9844961240310077,0.9621212121212122,0.022779043280182234,0.015503875968992248,536,0,21,1844,1.0,0.9622980251346499,0.980786825251601,0.0,0.03770197486535009,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,1680.07,1680.07,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_hidden_in_rain,15,UT00,rf_subsystem,False,-157.0,157.0,0.0,9.0,75.0,5,95,True,True,False,False,175.0,157.0,157.0,0.0,6.0,157.0,162.0,,,-157.0,-157.0,0.0,0.0,157.0,0.0,631,4,14,1752,0.9937007874015747,0.9782945736434109,0.9859375,0.002277904328018223,0.021705426356589147,535,0,22,1844,1.0,0.9605026929982047,0.9798534798534799,0.0,0.03949730700179533,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,1670.6,1670.6,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,1,UT00,low_elevation,True,-175.0,,,0.0,0.0,3,0,True,True,True,True,,173.0,175.0,0.0,6.0,,,,,-173.0,-175.0,,,,2.0,0,4,0,2397,0.0,,,0.001665972511453561,,0,1,0,2400,0.0,,,0.00041649312786339027,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,True,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,2,UT00,low_elevation,True,,,,0.0,0.0,56,0,True,False,True,False,,133.0,,0.0,6.0,,,,,-133.0,,,,,,0,56,0,2345,0.0,,,0.023323615160349854,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,3,UT00,low_elevation,True,-646.0,,,0.0,0.0,25,2,True,False,True,False,,212.0,646.0,0.0,6.0,,,,,-212.0,-646.0,,,,434.0,0,27,0,2374,0.0,,,0.011245314452311536,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,4,UT00,low_elevation,True,-233.0,,,0.0,0.0,33,2,True,False,True,False,,157.0,233.0,0.0,6.0,,,,,-157.0,-233.0,,,,76.0,0,35,0,2366,0.0,,,0.014577259475218658,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,5,UT00,low_elevation,True,,,,0.0,0.0,15,0,True,False,True,False,,433.0,,0.0,6.0,,,,,-433.0,,,,,,0,15,0,2386,0.0,,,0.006247396917950854,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,6,UT00,low_elevation,True,,,,0.0,0.0,5,0,True,False,True,False,,1111.0,,0.0,6.0,,,,,-1111.0,,,,,,0,5,0,2396,0.0,,,0.0020824656393169513,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,7,UT00,low_elevation,True,,,,0.0,0.0,40,0,True,False,True,False,,234.0,,0.0,6.0,,,,,-234.0,,,,,,0,40,0,2361,0.0,,,0.01665972511453561,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,8,UT00,low_elevation,True,-2293.0,,,0.0,0.0,67,1,True,False,True,False,,381.0,2302.0,9.0,15.0,,,,,-372.0,-2293.0,,,,1921.0,0,68,0,2333,0.0,,,0.028321532694710536,,0,0,0,2401,,,,0.0,,0,2392,0,9,0.0,,,0.9962515618492295,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,9,UT00,low_elevation,True,,,,0.0,0.0,2,0,True,False,True,False,,1087.0,,0.0,6.0,,,,,-1087.0,,,,,,0,2,0,2399,0.0,,,0.0008329862557267805,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,10,UT00,low_elevation,True,,,,0.0,0.0,1,0,True,False,True,False,,2243.0,,0.0,6.0,,,,,-2243.0,,,,,,0,1,0,2400,0.0,,,0.00041649312786339027,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,11,UT00,low_elevation,True,,,,0.0,0.0,6,0,True,False,True,False,,486.0,,0.0,6.0,,,,,-486.0,,,,,,0,6,0,2395,0.0,,,0.0024989587671803417,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,12,UT00,low_elevation,True,,,,0.0,0.0,16,0,True,False,True,False,,685.0,,0.0,6.0,,,,,-685.0,,,,,,0,16,0,2385,0.0,,,0.006663890045814244,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,13,UT00,low_elevation,True,-1445.0,,,0.0,0.0,13,2,True,False,True,False,,637.0,1445.0,0.0,6.0,,,,,-637.0,-1445.0,,,,808.0,0,15,0,2386,0.0,,,0.006247396917950854,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,14,UT00,low_elevation,True,,,,0.0,0.0,41,0,True,False,True,False,,175.0,,0.0,6.0,,,,,-175.0,,,,,,0,41,0,2360,0.0,,,0.017076218242399,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_low_elevation,15,UT00,low_elevation,True,,,,0.0,0.0,4,0,True,False,True,False,,581.0,,0.0,6.0,,,,,-581.0,,,,,,0,4,0,2397,0.0,,,0.001665972511453561,,0,0,0,2401,,,,0.0,,0,2401,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,1,UT00,pointing_attitude,False,-175.0,218.0,45.0,0.0,0.0,3,0,True,True,False,False,175.0,173.0,175.0,0.0,6.0,,,,,-173.0,-175.0,,,,2.0,546,4,11,1840,0.9927272727272727,0.9802513464991023,0.9864498644986449,0.0021691973969631237,0.019748653500897665,546,1,11,1843,0.9981718464351006,0.9802513464991023,0.9891304347826088,0.0005422993492407809,0.019748653500897665,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,2,UT00,pointing_attitude,False,-200.0,200.0,67.0,0.0,0.0,56,0,True,True,False,False,175.0,133.0,200.0,0.0,6.0,,,,,-133.0,-200.0,,,,67.0,550,56,7,1788,0.9075907590759076,0.9874326750448833,0.945829750644884,0.03036876355748373,0.012567324955116697,550,0,7,1844,1.0,0.9874326750448833,0.993676603432701,0.0,0.012567324955116697,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,3,UT00,pointing_attitude,False,-216.0,216.0,16.0,0.0,0.0,24,2,True,True,False,False,175.0,200.0,216.0,0.0,6.0,,,,,-200.0,-216.0,,,,16.0,550,24,7,1820,0.9581881533101045,0.9874326750448833,0.9725906277630416,0.013015184381778741,0.012567324955116697,548,0,9,1844,1.0,0.9838420107719928,0.9918552036199095,0.0,0.01615798922800718,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,4,UT00,pointing_attitude,False,-199.0,199.0,42.0,0.0,0.0,32,2,True,True,False,False,175.0,157.0,199.0,0.0,6.0,,,,,-157.0,-199.0,,,,42.0,551,34,6,1810,0.9418803418803419,0.9892280071813285,0.9649737302977233,0.01843817787418655,0.010771992818671455,551,0,6,1844,1.0,0.9892280071813285,0.9945848375451263,0.0,0.010771992818671455,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,5,UT00,pointing_attitude,False,-217.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,0.0,6.0,,,,,-217.0,-217.0,,,,0.0,547,0,10,1844,1.0,0.9820466786355476,0.9909420289855072,0.0,0.017953321364452424,547,0,10,1844,1.0,0.9820466786355476,0.9909420289855072,0.0,0.017953321364452424,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,6,UT00,pointing_attitude,False,-217.0,217.0,0.0,0.0,0.0,5,0,True,True,False,False,175.0,217.0,217.0,0.0,6.0,,,,,-217.0,-217.0,,,,0.0,547,5,10,1839,0.9909420289855072,0.9820466786355476,0.9864743011722272,0.0027114967462039045,0.017953321364452424,547,0,10,1844,1.0,0.9820466786355476,0.9909420289855072,0.0,0.017953321364452424,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,7,UT00,pointing_attitude,False,-217.0,217.0,0.0,0.0,0.0,38,0,True,True,False,False,175.0,217.0,217.0,0.0,6.0,,,,,-217.0,-217.0,,,,0.0,547,38,10,1806,0.935042735042735,0.9820466786355476,0.9579684763572681,0.020607375271149676,0.017953321364452424,547,0,10,1844,1.0,0.9820466786355476,0.9909420289855072,0.0,0.017953321364452424,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,8,UT00,pointing_attitude,False,-191.0,200.0,0.0,0.0,0.0,1,0,True,True,False,False,175.0,200.0,200.0,9.0,15.0,,,,,-191.0,-191.0,,,,0.0,550,0,7,1844,1.0,0.9874326750448833,0.993676603432701,0.0,0.012567324955116697,549,0,8,1844,1.0,0.9856373429084381,0.9927667269439421,0.0,0.01436265709156194,557,1835,0,9,0.23285953177257526,1.0,0.3777551712444897,0.995119305856833,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,9,UT00,pointing_attitude,False,-218.0,218.0,0.0,0.0,0.0,2,0,True,True,False,False,175.0,218.0,218.0,0.0,6.0,,,,,-218.0,-218.0,,,,0.0,543,2,14,1842,0.9963302752293578,0.9748653500897666,0.9854809437386571,0.0010845986984815619,0.025134649910233394,543,0,14,1844,1.0,0.9748653500897666,0.9872727272727273,0.0,0.025134649910233394,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,10,UT00,pointing_attitude,False,-218.0,218.0,0.0,0.0,0.0,1,0,True,True,False,False,175.0,218.0,218.0,0.0,6.0,,,,,-218.0,-218.0,,,,0.0,546,1,11,1843,0.9981718464351006,0.9802513464991023,0.9891304347826088,0.0005422993492407809,0.019748653500897665,546,0,11,1844,1.0,0.9802513464991023,0.9900271985494107,0.0,0.019748653500897665,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,11,UT00,pointing_attitude,False,-218.0,218.0,0.0,0.0,0.0,5,0,True,True,False,False,175.0,218.0,218.0,0.0,6.0,,,,,-218.0,-218.0,,,,0.0,546,5,11,1839,0.9909255898366606,0.9802513464991023,0.9855595667870035,0.0027114967462039045,0.019748653500897665,546,0,11,1844,1.0,0.9802513464991023,0.9900271985494107,0.0,0.019748653500897665,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,12,UT00,pointing_attitude,False,-218.0,218.0,0.0,0.0,0.0,11,0,True,True,False,False,175.0,218.0,218.0,0.0,6.0,,,,,-218.0,-218.0,,,,0.0,546,11,11,1833,0.9802513464991023,0.9802513464991023,0.9802513464991023,0.00596529284164859,0.019748653500897665,546,0,11,1844,1.0,0.9802513464991023,0.9900271985494107,0.0,0.019748653500897665,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,13,UT00,pointing_attitude,False,-217.0,217.0,0.0,0.0,0.0,13,2,True,True,False,False,175.0,217.0,217.0,0.0,6.0,,,,,-217.0,-217.0,,,,0.0,547,15,10,1829,0.9733096085409253,0.9820466786355476,0.9776586237712244,0.008134490238611713,0.017953321364452424,547,0,10,1844,1.0,0.9820466786355476,0.9909420289855072,0.0,0.017953321364452424,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,14,UT00,pointing_attitude,False,-218.0,218.0,43.0,0.0,0.0,41,0,True,True,False,False,175.0,175.0,218.0,0.0,6.0,,,,,-175.0,-218.0,,,,43.0,546,41,11,1803,0.9301533219761499,0.9802513464991023,0.9545454545454544,0.022234273318872018,0.019748653500897665,546,0,11,1844,1.0,0.9802513464991023,0.9900271985494107,0.0,0.019748653500897665,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_pointing,15,UT00,pointing_attitude,False,-218.0,218.0,0.0,0.0,0.0,4,0,True,True,False,False,175.0,218.0,218.0,0.0,6.0,,,,,-218.0,-218.0,,,,0.0,543,4,14,1840,0.9926873857404022,0.9748653500897666,0.9836956521739131,0.0021691973969631237,0.025134649910233394,543,0,14,1844,1.0,0.9748653500897666,0.9872727272727273,0.0,0.025134649910233394,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,1,UT00,rf_subsystem,False,-175.0,252.0,79.0,0.0,0.0,17,0,True,True,False,False,170.0,173.0,175.0,0.0,6.0,,,,,-173.0,-175.0,,,,2.0,554,4,3,1840,0.992831541218638,0.9946140035906643,0.9937219730941705,0.0021691973969631237,0.005385996409335727,540,1,17,1843,0.9981515711645101,0.9694793536804309,0.9836065573770493,0.0005422993492407809,0.03052064631956912,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,2,UT00,rf_subsystem,False,-252.0,252.0,119.0,0.0,0.0,66,0,True,True,False,False,170.0,133.0,252.0,0.0,6.0,,,,,-133.0,-252.0,,,,119.0,550,56,7,1788,0.9075907590759076,0.9874326750448833,0.945829750644884,0.03036876355748373,0.012567324955116697,540,0,17,1844,1.0,0.9694793536804309,0.9845031905195989,0.0,0.03052064631956912,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,3,UT00,rf_subsystem,False,-234.0,234.0,34.0,1.0,0.0,28,2,True,True,False,False,170.0,200.0,234.0,0.0,6.0,2262.0,,,,-200.0,-234.0,2062.0,2028.0,2262.0,34.0,550,24,7,1820,0.9581881533101045,0.9874326750448833,0.9725906277630416,0.013015184381778741,0.012567324955116697,544,0,13,1844,1.0,0.9766606822262118,0.9881925522252497,0.0,0.02333931777378815,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,906.73,906.73,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,4,UT00,rf_subsystem,False,-216.0,216.0,59.0,0.0,0.0,35,2,True,True,False,False,170.0,157.0,216.0,0.0,6.0,,,,,-157.0,-216.0,,,,59.0,551,34,6,1810,0.9418803418803419,0.9892280071813285,0.9649737302977233,0.01843817787418655,0.010771992818671455,548,0,9,1844,1.0,0.9838420107719928,0.9918552036199095,0.0,0.01615798922800718,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,5,UT00,rf_subsystem,False,-234.0,234.0,51.0,0.0,0.0,7,0,True,True,False,False,170.0,183.0,234.0,0.0,6.0,,,,,-183.0,-234.0,,,,51.0,551,0,6,1844,1.0,0.9892280071813285,0.9945848375451263,0.0,0.010771992818671455,544,0,13,1844,1.0,0.9766606822262118,0.9881925522252497,0.0,0.02333931777378815,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,6,UT00,rf_subsystem,False,-234.0,234.0,16.0,1.0,0.0,7,0,True,True,False,False,170.0,218.0,234.0,0.0,6.0,2374.0,,,,-218.0,-234.0,2156.0,2140.0,2374.0,16.0,546,5,11,1839,0.9909255898366606,0.9802513464991023,0.9855595667870035,0.0027114967462039045,0.019748653500897665,544,0,13,1844,1.0,0.9766606822262118,0.9881925522252497,0.0,0.02333931777378815,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,906.73,906.73,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,7,UT00,rf_subsystem,False,-184.0,217.0,33.0,1.0,0.0,43,1,True,True,False,False,170.0,184.0,184.0,0.0,6.0,1279.0,,,,-184.0,-184.0,1095.0,1095.0,1279.0,0.0,553,38,4,1806,0.9357021996615905,0.992818671454219,0.9634146341463415,0.020607375271149676,0.00718132854578097,547,0,10,1844,1.0,0.9820466786355476,0.9909420289855072,0.0,0.017953321364452424,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,906.73,906.73,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,8,UT00,rf_subsystem,False,-225.0,234.0,34.0,0.0,0.0,6,0,True,True,False,False,170.0,200.0,234.0,9.0,15.0,,,,,-191.0,-225.0,,,,34.0,550,0,7,1844,1.0,0.9874326750448833,0.993676603432701,0.0,0.012567324955116697,544,0,13,1844,1.0,0.9766606822262118,0.9881925522252497,0.0,0.02333931777378815,557,1835,0,9,0.23285953177257526,1.0,0.3777551712444897,0.995119305856833,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,9,UT00,rf_subsystem,False,-219.0,219.0,2.0,0.0,0.0,4,0,True,True,False,False,170.0,217.0,219.0,0.0,6.0,,,,,-217.0,-219.0,,,,2.0,547,2,10,1842,0.9963570127504554,0.9820466786355476,0.9891500904159132,0.0010845986984815619,0.017953321364452424,545,0,12,1844,1.0,0.9784560143626571,0.9891107078039927,0.0,0.02154398563734291,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,10,UT00,rf_subsystem,False,-200.0,218.0,18.0,0.0,0.0,3,0,True,True,False,False,170.0,200.0,200.0,0.0,6.0,,,,,-200.0,-200.0,,,,0.0,550,1,7,1843,0.9981851179673321,0.9874326750448833,0.9927797833935018,0.0005422993492407809,0.012567324955116697,548,0,9,1844,1.0,0.9838420107719928,0.9918552036199095,0.0,0.01615798922800718,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,11,UT00,rf_subsystem,False,-234.0,234.0,18.0,0.0,0.0,9,0,True,True,False,False,170.0,216.0,234.0,0.0,6.0,,,,,-216.0,-234.0,,,,18.0,548,5,9,1839,0.9909584086799277,0.9838420107719928,0.9873873873873874,0.0027114967462039045,0.01615798922800718,544,0,13,1844,1.0,0.9766606822262118,0.9881925522252497,0.0,0.02333931777378815,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,12,UT00,rf_subsystem,False,-216.0,216.0,16.0,0.0,0.0,13,0,True,True,False,False,170.0,200.0,216.0,0.0,6.0,,,,,-200.0,-216.0,,,,16.0,550,11,7,1833,0.9803921568627451,0.9874326750448833,0.9838998211091234,0.00596529284164859,0.012567324955116697,548,0,9,1844,1.0,0.9838420107719928,0.9918552036199095,0.0,0.01615798922800718,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,13,UT00,rf_subsystem,False,-216.0,216.0,16.0,0.0,0.0,15,2,True,True,False,False,170.0,200.0,216.0,0.0,6.0,,,,,-200.0,-216.0,,,,16.0,550,15,7,1829,0.9734513274336283,0.9874326750448833,0.9803921568627451,0.008134490238611713,0.012567324955116697,548,0,9,1844,1.0,0.9838420107719928,0.9918552036199095,0.0,0.01615798922800718,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,14,UT00,rf_subsystem,False,-253.0,253.0,78.0,1.0,0.0,48,0,True,True,False,False,170.0,175.0,253.0,0.0,6.0,884.0,,,,-175.0,-253.0,709.0,631.0,884.0,78.0,546,41,11,1803,0.9301533219761499,0.9802513464991023,0.9545454545454544,0.022234273318872018,0.019748653500897665,539,0,18,1844,1.0,0.9676840215439856,0.9835766423357665,0.0,0.03231597845601436,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,906.73,906.73,0.0,0.0,False,False,,,,,,,c_long_run_2400min
leo_ntn,leo_rf_subsystem,15,UT00,rf_subsystem,False,-252.0,252.0,34.0,0.0,0.0,10,0,True,True,False,False,170.0,218.0,252.0,0.0,6.0,,,,,-218.0,-252.0,,,,34.0,546,4,11,1840,0.9927272727272727,0.9802513464991023,0.9864498644986449,0.0021691973969631237,0.019748653500897665,540,0,17,1844,1.0,0.9694793536804309,0.9845031905195989,0.0,0.03052064631956912,557,1844,0,0,0.23198667221990837,1.0,0.37660581473968896,1.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
microwave,mw_config_change,1,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,1469,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,2208,0,2,191,1.0,0.9990950226244344,0.9995473064735174,0.0,0.0009049773755656109,739,0,1471,191,1.0,0.3343891402714932,0.5011868429976263,0.0,0.6656108597285068,2210,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,,,,,,,c_long_run_2400min
