domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily,sweep_axis,param_label,smoothing_window,persistence_m,persistence_n,escalation_delay_min
leo_ntn,leo_ground_rain,14,UT00,propagation_fade,True,7.0,155.0,0.0,8.0,75.0,11,99,True,False,True,False,150.0,155.0,155.0,162.0,168.0,157.0,162.0,,260.0,7.0,7.0,2.0,2.0,-5.0,0.0,99,11,10,481,0.9,0.908256880733945,0.9041095890410958,0.022357723577235773,0.09174311926605505,0,0,0,601,,,,0.0,,0,439,0,162,0.0,,,0.7304492512479202,,ILLUSTRATIVE - not derived from operator financial data,1663.87,733.25,930.62,55.9,False,True,persistence,2/5,5,2,5,8.0
leo_ntn,leo_ground_rain,15,UT00,propagation_fade,True,5.0,157.0,0.0,8.0,75.0,3,95,True,False,True,False,150.0,157.0,157.0,162.0,168.0,157.0,162.0,,260.0,5.0,5.0,0.0,0.0,-5.0,0.0,95,3,14,489,0.9693877551020408,0.8715596330275229,0.9178743961352657,0.006097560975609756,0.12844036697247707,0,0,0,601,,,,0.0,,0,439,0,162,0.0,,,0.7304492512479202,,ILLUSTRATIVE - not derived from operator financial data,1663.87,742.0,921.87,55.4,False,True,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,1,UT00,rf_subsystem,False,140.0,252.0,79.0,0.0,0.0,17,0,True,True,False,False,170.0,173.0,175.0,315.0,321.0,,,,,142.0,140.0,,,,2.0,104,4,3,490,0.9629629629629629,0.9719626168224299,0.9674418604651163,0.008097165991902834,0.028037383177570093,90,1,17,493,0.989010989010989,0.8411214953271028,0.9090909090909092,0.0020242914979757085,0.1588785046728972,74,212,33,282,0.25874125874125875,0.6915887850467289,0.37659033078880405,0.4291497975708502,0.308411214953271,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,2,UT00,rf_subsystem,False,-9.0,252.0,119.0,0.0,0.0,29,0,True,True,False,False,170.0,133.0,252.0,243.0,249.0,,,,,110.0,-9.0,,,,119.0,100,19,7,475,0.8403361344537815,0.9345794392523364,0.8849557522123893,0.038461538461538464,0.06542056074766354,90,0,17,494,1.0,0.8411214953271028,0.9137055837563453,0.0,0.1588785046728972,90,268,17,226,0.25139664804469275,0.8411214953271028,0.38709677419354843,0.5425101214574899,0.1588785046728972,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,3,UT00,rf_subsystem,False,27.0,234.0,34.0,0.0,0.0,14,0,True,True,False,False,170.0,200.0,234.0,261.0,267.0,,,,,61.0,27.0,,,,34.0,100,8,7,486,0.9259259259259259,0.9345794392523364,0.9302325581395349,0.016194331983805668,0.06542056074766354,94,0,13,494,1.0,0.8785046728971962,0.9353233830845772,0.0,0.12149532710280374,86,254,21,240,0.2529411764705882,0.8037383177570093,0.3847874720357942,0.5141700404858299,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,4,UT00,rf_subsystem,False,-46.0,216.0,59.0,0.0,0.0,23,1,True,True,False,False,170.0,157.0,216.0,170.0,176.0,,,,,13.0,-46.0,,,,59.0,101,21,6,473,0.8278688524590164,0.9439252336448598,0.8820960698689956,0.04251012145748988,0.056074766355140186,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,107,324,0,170,0.2482598607888631,1.0,0.39776951672862454,0.6558704453441295,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,5,UT00,rf_subsystem,False,118.0,234.0,51.0,0.0,0.0,7,0,True,True,False,False,170.0,183.0,234.0,352.0,358.0,,,,,169.0,118.0,,,,51.0,101,0,6,494,1.0,0.9439252336448598,0.9711538461538461,0.0,0.056074766355140186,94,0,13,494,1.0,0.8785046728971962,0.9353233830845772,0.0,0.12149532710280374,66,183,41,311,0.26506024096385544,0.616822429906542,0.3707865168539326,0.37044534412955465,0.38317757009345793,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,6,UT00,rf_subsystem,False,27.0,234.0,16.0,0.0,0.0,2,0,True,True,False,False,170.0,218.0,234.0,261.0,267.0,,,,,43.0,27.0,,,,16.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,94,0,13,494,1.0,0.8785046728971962,0.9353233830845772,0.0,0.12149532710280374,86,254,21,240,0.2529411764705882,0.8037383177570093,0.3847874720357942,0.5141700404858299,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,7,UT00,rf_subsystem,False,132.0,217.0,33.0,0.0,0.0,10,1,True,True,False,False,170.0,184.0,184.0,316.0,322.0,,,,,132.0,132.0,,,,0.0,103,5,4,489,0.9537037037037037,0.9626168224299065,0.958139534883721,0.010121457489878543,0.037383177570093455,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,74,211,33,283,0.2596491228070175,0.6915887850467289,0.3775510204081632,0.4271255060728745,0.308411214953271,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,8,UT00,rf_subsystem,False,81.0,234.0,34.0,0.0,0.0,6,0,True,True,False,False,170.0,200.0,234.0,315.0,321.0,,,,,115.0,81.0,,,,34.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,94,0,13,494,1.0,0.8785046728971962,0.9353233830845772,0.0,0.12149532710280374,74,212,33,282,0.25874125874125875,0.6915887850467289,0.37659033078880405,0.4291497975708502,0.308411214953271,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,9,UT00,rf_subsystem,False,78.0,219.0,2.0,0.0,0.0,2,0,True,True,False,False,170.0,217.0,219.0,297.0,303.0,,,,,80.0,78.0,,,,2.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,95,0,12,494,1.0,0.8878504672897196,0.9405940594059405,0.0,0.11214953271028037,78,226,29,268,0.2565789473684211,0.7289719626168224,0.3795620437956204,0.4574898785425101,0.27102803738317754,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,10,UT00,rf_subsystem,False,62.0,218.0,18.0,0.0,0.0,2,0,True,True,False,False,170.0,200.0,200.0,262.0,268.0,,,,,62.0,62.0,,,,0.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,86,253,21,241,0.2536873156342183,0.8037383177570093,0.3856502242152466,0.5121457489878543,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,11,UT00,rf_subsystem,False,27.0,234.0,18.0,0.0,0.0,4,0,True,True,False,False,170.0,216.0,234.0,261.0,267.0,,,,,45.0,27.0,,,,18.0,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,94,0,13,494,1.0,0.8785046728971962,0.9353233830845772,0.0,0.12149532710280374,86,254,21,240,0.2529411764705882,0.8037383177570093,0.3847874720357942,0.5141700404858299,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,12,UT00,rf_subsystem,False,99.0,216.0,16.0,0.0,0.0,2,0,True,True,False,False,170.0,200.0,216.0,315.0,321.0,,,,,115.0,99.0,,,,16.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,74,212,33,282,0.25874125874125875,0.6915887850467289,0.37659033078880405,0.4291497975708502,0.308411214953271,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,13,UT00,rf_subsystem,False,45.0,216.0,16.0,0.0,0.0,2,0,True,True,False,False,170.0,200.0,216.0,261.0,267.0,,,,,61.0,45.0,,,,16.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,86,254,21,240,0.2529411764705882,0.8037383177570093,0.3847874720357942,0.5141700404858299,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,14,UT00,rf_subsystem,False,8.0,253.0,78.0,0.0,0.0,19,0,True,True,False,False,170.0,175.0,253.0,261.0,267.0,,,,,86.0,8.0,,,,78.0,96,12,11,482,0.8888888888888888,0.897196261682243,0.8930232558139535,0.024291497975708502,0.102803738317757,89,0,18,494,1.0,0.8317757009345794,0.9081632653061225,0.0,0.16822429906542055,86,254,21,240,0.2529411764705882,0.8037383177570093,0.3847874720357942,0.5141700404858299,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_rf_subsystem,15,UT00,rf_subsystem,False,27.0,252.0,34.0,0.0,0.0,9,0,True,True,False,False,170.0,218.0,252.0,279.0,285.0,,,,,61.0,27.0,,,,34.0,96,3,11,491,0.9696969696969697,0.897196261682243,0.9320388349514562,0.006072874493927126,0.102803738317757,90,0,17,494,1.0,0.8411214953271028,0.9137055837563453,0.0,0.1588785046728972,82,240,25,254,0.2546583850931677,0.7663551401869159,0.3822843822843823,0.48582995951417,0.2336448598130841,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,1,UT00,pointing_attitude,False,141.0,218.0,45.0,0.0,0.0,3,0,True,True,False,False,175.0,173.0,175.0,316.0,322.0,,,,,143.0,141.0,,,,2.0,96,4,11,490,0.96,0.897196261682243,0.927536231884058,0.008097165991902834,0.102803738317757,96,1,11,493,0.9896907216494846,0.897196261682243,0.9411764705882352,0.0020242914979757085,0.102803738317757,74,211,33,283,0.2596491228070175,0.6915887850467289,0.3775510204081632,0.4271255060728745,0.308411214953271,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,2,UT00,pointing_attitude,False,205.0,200.0,67.0,0.0,0.0,19,0,True,True,False,False,175.0,133.0,200.0,405.0,411.0,,,,,272.0,205.0,,,,67.0,100,19,7,475,0.8403361344537815,0.9345794392523364,0.8849557522123893,0.038461538461538464,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,52,144,55,350,0.2653061224489796,0.48598130841121495,0.3432343234323433,0.291497975708502,0.514018691588785,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,3,UT00,pointing_attitude,False,46.0,216.0,16.0,0.0,0.0,10,0,True,True,False,False,175.0,200.0,216.0,262.0,268.0,,,,,62.0,46.0,,,,16.0,100,8,7,486,0.9259259259259259,0.9345794392523364,0.9302325581395349,0.016194331983805668,0.06542056074766354,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,86,253,21,241,0.2536873156342183,0.8037383177570093,0.3856502242152466,0.5121457489878543,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,4,UT00,pointing_attitude,False,-29.0,199.0,42.0,0.0,0.0,20,1,True,True,False,False,175.0,157.0,199.0,170.0,176.0,,,,,13.0,-29.0,,,,42.0,101,21,6,473,0.8278688524590164,0.9439252336448598,0.8820960698689956,0.04251012145748988,0.056074766355140186,101,0,6,494,1.0,0.9439252336448598,0.9711538461538461,0.0,0.056074766355140186,107,324,0,170,0.2482598607888631,1.0,0.39776951672862454,0.6558704453441295,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,5,UT00,pointing_attitude,False,223.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,440.0,446.0,,,,,223.0,223.0,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,42,119,65,375,0.2608695652173913,0.3925233644859813,0.3134328358208955,0.2408906882591093,0.6074766355140186,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,6,UT00,pointing_attitude,False,278.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,495.0,501.0,,,,,278.0,278.0,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,27,79,80,415,0.25471698113207547,0.2523364485981308,0.2535211267605634,0.15991902834008098,0.7476635514018691,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,7,UT00,pointing_attitude,False,134.0,217.0,0.0,0.0,0.0,5,0,True,True,False,False,175.0,217.0,217.0,351.0,357.0,,,,,134.0,134.0,,,,0.0,97,5,10,489,0.9509803921568627,0.9065420560747663,0.9282296650717703,0.010121457489878543,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,66,184,41,310,0.264,0.616822429906542,0.36974789915966383,0.3724696356275304,0.38317757009345793,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,8,UT00,pointing_attitude,False,188.0,200.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,200.0,200.0,388.0,394.0,,,,,188.0,188.0,,,,0.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,57,156,50,338,0.2676056338028169,0.5327102803738317,0.35624999999999996,0.3157894736842105,0.4672897196261682,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,9,UT00,pointing_attitude,False,169.0,218.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,218.0,218.0,387.0,393.0,,,,,169.0,169.0,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,57,157,50,337,0.26635514018691586,0.5327102803738317,0.35514018691588783,0.31781376518218624,0.4672897196261682,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,10,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,11,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,12,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,13,UT00,pointing_attitude,False,224.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,441.0,447.0,,,,,224.0,224.0,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,42,118,65,376,0.2625,0.3925233644859813,0.3146067415730337,0.2388663967611336,0.6074766355140186,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,14,UT00,pointing_attitude,False,187.0,218.0,43.0,0.0,0.0,12,0,True,True,False,False,175.0,175.0,218.0,405.0,411.0,,,,,230.0,187.0,,,,43.0,96,12,11,482,0.8888888888888888,0.897196261682243,0.8930232558139535,0.024291497975708502,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,52,144,55,350,0.2653061224489796,0.48598130841121495,0.3432343234323433,0.291497975708502,0.514018691588785,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_pointing,15,UT00,pointing_attitude,False,8.0,218.0,0.0,0.0,0.0,3,0,True,True,False,False,175.0,218.0,218.0,226.0,232.0,,,,,8.0,8.0,,,,0.0,96,3,11,491,0.9696969696969697,0.897196261682243,0.9320388349514562,0.006072874493927126,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,94,281,13,213,0.25066666666666665,0.8785046728971962,0.39004149377593356,0.5688259109311741,0.12149532710280374,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,1,UT00,gateway_side,False,20.0,189.0,16.0,0.0,0.0,9,0,True,True,False,False,180.0,173.0,175.0,195.0,201.0,,,,,22.0,20.0,,,,2.0,413,3,7,178,0.9927884615384616,0.9833333333333333,0.9880382775119617,0.016574585635359115,0.016666666666666666,406,1,14,180,0.9975429975429976,0.9666666666666667,0.9818621523579203,0.0055248618784530384,0.03333333333333333,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,2,UT00,gateway_side,False,14.0,187.0,54.0,3.0,0.0,6,0,True,True,False,False,180.0,133.0,187.0,201.0,207.0,440.0,,,,68.0,14.0,307.0,253.0,239.0,54.0,407,3,13,178,0.9926829268292683,0.969047619047619,0.9807228915662649,0.016574585635359115,0.030952380952380953,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,ILLUSTRATIVE - not derived from operator financial data,920.2,911.11,9.09,1.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,3,UT00,gateway_side,False,6.0,195.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,195.0,195.0,201.0,207.0,,,,,6.0,6.0,,,,0.0,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,4,UT00,gateway_side,False,-21.0,191.0,34.0,0.0,0.0,17,0,True,True,False,False,180.0,157.0,191.0,170.0,176.0,,,,,13.0,-21.0,,,,34.0,414,8,6,173,0.981042654028436,0.9857142857142858,0.983372921615202,0.04419889502762431,0.014285714285714285,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,420,11,0,170,0.974477958236659,1.0,0.9870740305522915,0.06077348066298342,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,5,UT00,gateway_side,False,0.0,197.0,10.0,0.0,0.0,2,0,True,True,False,False,180.0,187.0,197.0,197.0,203.0,,,,,10.0,0.0,,,,10.0,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,6,UT00,gateway_side,False,7.0,195.0,0.0,1.0,0.0,2,0,True,True,False,False,180.0,195.0,195.0,202.0,208.0,489.0,,,,7.0,7.0,294.0,294.0,287.0,0.0,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,7,UT00,gateway_side,False,7.0,195.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,195.0,195.0,202.0,208.0,,,,,7.0,7.0,,,,0.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,8,UT00,gateway_side,False,8.0,195.0,0.0,1.0,0.0,2,0,True,True,False,False,180.0,195.0,195.0,203.0,209.0,534.0,,,,8.0,8.0,339.0,339.0,331.0,0.0,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,9,UT00,gateway_side,False,8.0,196.0,1.0,0.0,0.0,1,0,True,True,False,False,180.0,195.0,196.0,204.0,210.0,,,,,9.0,8.0,,,,1.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,10,UT00,gateway_side,False,10.0,196.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,196.0,196.0,206.0,212.0,,,,,10.0,10.0,,,,0.0,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,395,0,25,181,1.0,0.9404761904761905,0.9693251533742331,0.0,0.05952380952380952,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,11,UT00,gateway_side,False,10.0,196.0,4.0,0.0,0.0,1,0,True,True,False,False,180.0,192.0,196.0,206.0,212.0,,,,,14.0,10.0,,,,4.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,395,0,25,181,1.0,0.9404761904761905,0.9693251533742331,0.0,0.05952380952380952,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,12,UT00,gateway_side,False,6.0,191.0,4.0,0.0,0.0,3,0,True,True,False,False,180.0,187.0,191.0,197.0,203.0,,,,,10.0,6.0,,,,4.0,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,persistence,2/5,5,2,5,8.0
leo_ntn,leo_gateway_side,13,UT00,gateway_side,False,6.0,200.0,0.0,1.0,0.0,0,0,True,True,False,False,180.0,200.0,200.0,206.0,212.0,386.0,,,,6.0,6.0,186.0,186.0,180.0,0.0,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,395,0,25,181,1.0,0.9404761904761905,0.9693251533742331,0.0,0.05952380952380952,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,persistence,2/5,5,2,5,8.0
